t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.875408,-0.552747,-1.552747,0.447253,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-1.786030,-1.169122,-2.169122,-0.169122,noise,sell_to_mm,-2.169122,1,2.169122,0.383091,0.010000,0.373091
3,-1.352963,-1.123631,-2.133631,-0.133631,informed,none,0.000000,1,2.169122,0.816158,0.010000,0.806158
4,-0.119931,-0.072158,-1.082158,0.917842,noise,buy_from_mm,0.917842,0,3.086963,3.086963,0.000000,3.086963
5,-0.336701,-0.708244,-1.708244,0.291756,noise,none,0.000000,0,3.086963,3.086963,0.000000,3.086963
6,-0.789662,0.068158,-0.931842,1.068158,informed,none,0.000000,0,3.086963,3.086963,0.000000,3.086963
7,-0.008823,-0.787133,-1.787133,0.212867,noise,none,0.000000,0,3.086963,3.086963,0.000000,3.086963
8,-0.522229,-1.153239,-2.153239,-0.153239,informed,none,0.000000,0,3.086963,3.086963,0.000000,3.086963
9,-1.437699,-1.249981,-2.249981,-0.249981,noise,buy_from_mm,-0.249981,-1,2.836982,4.274681,0.010000,4.264681
10,-1.057754,-1.571388,-2.561388,-0.561388,noise,none,0.000000,-1,2.836982,3.894736,0.010000,3.884736
11,-0.663380,0.156187,-0.833813,1.166187,noise,buy_from_mm,1.166187,-2,4.003170,5.329930,0.040000,5.289930
12,1.284936,1.551030,0.571030,2.571030,noise,none,0.000000,-2,4.003170,1.433298,0.040000,1.393298
13,-1.785529,-1.188441,-2.168441,-0.168441,noise,none,0.000000,-2,4.003170,7.574227,0.040000,7.534227
14,-1.529242,-1.435089,-2.415089,-0.415089,informed,none,0.000000,-2,4.003170,7.061654,0.040000,7.021654
15,-1.600252,-2.331652,-3.311652,-1.311652,informed,none,0.000000,-2,4.003170,7.203673,0.040000,7.163673
16,-2.122505,-1.752126,-2.732126,-0.732126,noise,none,0.000000,-2,4.003170,8.248180,0.040000,8.208180
