t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.651442,-0.911997,-1.911997,0.088003,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.346879,0.606085,-0.393915,1.606085,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-0.784398,-1.309792,-2.309792,-0.309792,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.515073,-0.947340,-1.947340,0.052660,noise,sell_to_mm,-1.947340,1,1.947340,1.432267,0.010000,1.422267
5,-0.647472,-0.572663,-1.572663,0.427337,informed,none,0.000000,1,1.947340,1.299869,0.010000,1.289869
6,-1.749207,-1.486443,-2.486443,-0.486443,informed,none,0.000000,1,1.947340,0.198134,0.010000,0.188134
7,-3.296969,-3.531071,-4.531071,-2.531071,noise,none,0.000000,1,1.947340,-1.349629,0.010000,-1.359629
8,-1.675870,-1.898939,-2.898939,-0.898939,noise,none,0.000000,1,1.947340,0.271470,0.010000,0.261470
9,-0.779190,-0.741322,-1.741322,0.258678,noise,buy_from_mm,0.258678,0,2.206018,2.206018,0.000000,2.206018
10,-0.552607,-0.068546,-1.068546,0.931454,noise,buy_from_mm,0.931454,-1,3.137472,3.690079,0.010000,3.680079
11,-0.376083,-0.404943,-1.404943,0.595057,noise,buy_from_mm,0.595057,-2,3.732529,4.484696,0.040000,4.444696
12,-1.933414,-0.632655,-1.632655,0.367345,noise,none,0.000000,-2,3.732529,7.599356,0.040000,7.559356
13,-3.124526,-3.005912,-4.005912,-2.005912,informed,none,0.000000,-2,3.732529,9.981582,0.040000,9.941582
14,-2.797289,-2.299767,-3.299767,-1.299767,informed,none,0.000000,-2,3.732529,9.327107,0.040000,9.287107
15,-2.202903,-1.765118,-2.765118,-0.765118,noise,none,0.000000,-2,3.732529,8.138334,0.040000,8.098334
16,-2.092960,-1.687039,-2.687039,-0.687039,informed,none,0.000000,-2,3.732529,7.918450,0.040000,7.878450
17,-3.787120,-4.481313,-5.481313,-3.481313,noise,none,0.000000,-2,3.732529,11.306770,0.040000,11.266770
18,-3.853093,-3.466475,-4.466475,-2.466475,informed,none,0.000000,-2,3.732529,11.438716,0.040000,11.398716
19,-3.380282,-2.936237,-3.936237,-1.936237,noise,sell_to_mm,-3.936237,-1,7.668766,11.049048,0.010000,11.039048
20,-4.039980,-3.407475,-4.407475,-2.407475,noise,none,0.000000,-1,7.668766,11.708745,0.010000,11.698745
21,-5.538117,-6.020502,-7.020502,-5.020502,noise,none,0.000000,-1,7.668766,13.206883,0.010000,13.196883
22,-7.096853,-7.271797,-8.271797,-6.271797,informed,none,0.000000,-1,7.668766,14.765618,0.010000,14.755618
23,-7.351512,-6.276744,-7.276744,-5.276744,informed,sell_to_mm,-7.276744,0,14.945510,14.945510,0.000000,14.945510
24,-7.398328,-6.861681,-7.861681,-5.861681,informed,none,0.000000,0,14.945510,14.945510,0.000000,14.945510
25,-7.429587,-6.432078,-7.432078,-5.432078,informed,none,0.000000,0,14.945510,14.945510,0.000000,14.945510
26,-5.861299,-6.690197,-7.690197,-5.690197,informed,none,0.000000,0,14.945510,14.945510,0.000000,14.945510
27,-5.401800,-4.702324,-5.702324,-3.702324,noise,buy_from_mm,-3.702324,-1,11.243186,16.644985,0.010000,16.634985
28,-5.122007,-5.146210,-6.146210,-4.146210,noise,sell_to_mm,-6.146210,0,17.389395,17.389395,0.000000,17.389395
29,-6.419102,-6.427681,-7.427681,-5.427681,noise,none,0.000000,0,17.389395,17.389395,0.000000,17.389395
30,-5.969247,-6.329373,-7.329373,-5.329373,noise,none,0.000000,0,17.389395,17.389395,0.000000,17.389395
31,-8.417435,-8.715314,-9.715314,-7.715314,noise,none,0.000000,0,17.389395,17.389395,0.000000,17.389395
32,-8.240784,-8.085483,-9.085483,-7.085483,informed,none,0.000000,0,17.389395,17.389395,0.000000,17.389395
33,-10.049552,-9.458035,-10.458035,-8.458035,noise,none,0.000000,0,17.389395,17.389395,0.000000,17.389395
34,-10.833547,-11.047661,-12.047661,-10.047661,noise,sell_to_mm,-12.047661,1,29.437056,18.603510,0.010000,18.593510
